address,text,category
0x0021F380,"PS2RNA: E01112902: Failed, sceSifAllocIopHeap(%d) in PS2RNA_Init.","OTHER"
0x0021F3C8,"E0100302: PS2RNA_Init can't create DTX
","OTHER"
0x0021F3F0,"E02041101: Failed, sceSifAllocIopHeap(%d) in PS2RNA_Init.","OTHER"
0x0021F430,"E1072601: not enough PSJ handle
","OTHER"
0x0021F458,"E0100401: can't create PS2RNA of IOP
","OTHER"
0x0021F480,"E1072602: can't create DTR handle
","OTHER"
0x0021F4A8,"PS2RNA_Start: not implemented
","OTHER"
0x0021F4C8,"PS2RNA_ClearBuf: not implemented
","OTHER"
0x0021F4F0,"PS2RNA_SetPcmType: not implemented
","OTHER"
0x0021F518,"PS2RNA_SetStartSmpl: not implemented
","OTHER"
0x0021F540,"sampling frequency=%d[Hz]
","OTHER"
0x0021F560,"PS2RNA_SetBitPerSmpl: not support %d bps
","OTHER"
0x0021F590,"PS2RNA_GetStartSmpl: not implemented
","OTHER"
0x0021F5B8,"PS2RNA_IsOverflow: not implemented
","OTHER"
0x0021F5E0,"PS2RNA_ClearOverflow: not implemented
","OTHER"
0x0021F608,"PS2RNA_DiscardData: not implemented
","OTHER"
0x0021F630,"PS2RNA_SetTotalNumSmpl: not implemented
","OTHER"
0x0021F660,"PS2RNA_SetStmHdInfo: not implemented
","OTHER"
0x0021F698,"SJMEM Error","OTHER"
0x0021F6A8,"
SJ/PS2EE Ver.6.18 Build:Jul 28 2003 17:49:50
","OTHER"
0x0021F6E8,"SJRBF Error","OTHER"
0x0021F708,"SJUNI Error","OTHER"
0x0021F718,"
SJRMT Ver 1.01 Build:Jul 28 2003 17:49:51
","OTHER"
0x0021F748,"
SJX Ver 1.05 Build:Jul 28 2003 17:49:51
","OTHER"
0x0021F778,"E0100301: SJX_Init can't allocate IOP Heap
","OTHER"
0x0021F7A8,"E0100302: SJX_Init can't create DTX
","OTHER"
0x0021F7D0,"E0100401: can't create SJX of IOP
","OTHER"
0x0021F7F8,"
SVM/PS2EE Ver.1.51 Build:Jul 28 2003 17:49:49
","OTHER"
0x0021F828,"2103102:SVM:svm_unlock:lock type miss match.(type org=%d, type now=%d)","OTHER"
0x0021F878,"1051001:SVM_SetCbSvr:too many server function","OTHER"
0x0021F8A8,"1051002:SVM_DelCbSvr:illegal id","OTHER"
0x0021F8C8,"1071201:SVM_SetCbSvrId:illegal id","OTHER"
0x0021F8F0,"1071202:SVM_SetCbSvrId:illegal svtype","OTHER"
0x0021F918,"2100801:SVM_SetCbSvrId:over write callback function.","OTHER"
0x0021F950,"1071301:SVM_ExecSvrFuncId:illegal id","OTHER"
0x0021F978,"1071302:SVM_ExecSvrFuncId:illegal svtype","OTHER"
0x0021F9A8,"Invalid modion type -- ignored(%d)","OTHER"
0x0021F9D0,"(a) invalid motion_type(%d)-0","OTHER"
0x0021F9F0,"(b) invalid motion_type(%d)-1","OTHER"
0x0021FA10,"(c) invalid motion_type(%d)-2","OTHER"
0x0021FA30,"intra && skip MB","OTHER"
0x0021FA48,"Error code detected(BDEC)","OTHER"
0x0021FA68,"Invalid macroblock_address_increment code(0x%08x)","OTHER"
0x0021FAA0,"= Skip to the next picture =","OTHER"
0x0021FAC0,"slice_start_code(0x%08x) out of range","OTHER"
0x0021FAE8,"_sliceA0(): error happens","OTHER"
0x0021FB08,"Too many macroblocks in picture","OTHER"
0x0021FB28,"skiped macroblock in I picure is not allowed","OTHER"
0x0021FB58,"Invalid macroblock_type code: 0","OTHER"
0x0021FBA8,"load_chroma_intra_quantizer_matrix == 1","OTHER"
0x0021FBD0,"load_chroma_non_intra_quantizer_matrix == 1","OTHER"
0x0021FC00,"odd number of field pictures","OTHER"
0x0021FC20,"unknown picture sutructure","OTHER"
0x0021FC40,"Too small buffer size for %dx%d picture
","OTHER"
0x0021FC70,"CSC handler error
","OTHER"
0x0021FC90,"The size of work area is too small","OTHER"
0x0021FCB8,"work area size is too small","OTHER"
0x0021FCD8,"image buffer needs to be aligned to 64byte boundary(0x%08x)","OTHER"
0x0021FD18,"Need to re-setup libipu since sceMpegGetPicture was aborted
","OTHER"
0x0021FD58,"sceMpegGetPicture is aborted
","OTHER"
0x0021FD98,"the second field is missing","OTHER"
0x0021FDB8,"[MPEG ERROR]%s
","OTHER"
0x0021FDC8,"vertical size > 2800","OTHER"
0x0021FDE0,"_chroma_format needs to be 1: 420","OTHER"
0x0021FE08,"Unsupported profile/level","OTHER"
0x0021FE28,"_sequenceScalableExtension() is not implemented","OTHER"
0x0021FE58,"Unknown Extension","OTHER"
0x0021FE70,"_pictureSpatialScalableExtension is not supported","OTHER"
0x0021FEA8,"_pictureTemporalScalableExtension is not supported","OTHER"
0x0021FEE0,"
CRI CFT/PS2EE Ver.1.33 Build:Jul 29 2003 15:13:52
","OTHER"
0x0021FF14,"Append: GCC2096 SCE2800
","OTHER"
0x00220128,"
CRI M2V/PS2EE Ver.1.860 Build:Jul 29 2003 15:13:48
","OTHER"
0x0022015D,"Append: GCC2096 SCE2800
","OTHER"
0x002201F0,"
CRI MPS/PS2EE Ver.1.860 Build:Jul 29 2003 15:13:43
","OTHER"
0x00220230,"IDCPREC","OTHER"
0x00220238,"STCCODE","OTHER"
0x00220240,"
CRI MPV/PS2EE Ver.1.862 Build:Jul 29 2003 15:13:45
","OTHER"
0x00220275,"Append: GCC2096 SCE2800
","OTHER"
0x002202D0,"ZZZZ\\","OTHER"
0x00220360,"E206011: MwsfdCrePrm: illigal buffmt.","OTHER"
0x00220388,"E301091: Internal Error: sfd_hnctrl_work is short.","OTHER"
0x002203C0,"E1122613 mwPlyCalcWorkCprmSfd: cprm is NULL.","OTHER"
0x002203F0,"E20010703B MWSFCRE_SetSupplySj: ","OTHER"
0x00220418,"E2053002: not enough work","OTHER"
0x00220438,"E20010703C mwPlyCreateSofdec: create error","OTHER"
0x00220468,"E20010703D mwPlyCreateSofdec: set errcb","OTHER"
0x00220490,"E02120501: Internal Error: mwsfcre_AttachPicUsrBuf().","OTHER"
0x002204C8,"E02120502: mwsfcre_AttachPicUsrBuf(): usrdatbuf is short.","OTHER"
0x00220508,"E02120503: mwPlyAttachPicUsrBuf(): bufsize is short.","OTHER"
0x00220540,"E20010703E MWSFCRE_DestroySfd: ","OTHER"
0x00220560,"E0203261: MWSFCRE_ResetSfdHn: SFD_Stop() failed.","OTHER"
0x00220598,"E0203262: MWSFCRE_ResetSfdHn: SFD_SetErrFn() failed.","OTHER"
0x002205D0,"E1122612 mwPlyCreateSofdec : cprm is NULL.","OTHER"
0x00220600,"W2000 mwPlyCreateSofdec:can't create handle","OTHER"
0x00220630,"E2053006 mwPlyCreateSofdec: Didn't set malloc/free func.","OTHER"
0x00220670,"E2012 mwPlyCreate:can't create SFD","OTHER"
0x00220698,"E2013 mwPlyCreate:can't create SJ","OTHER"
0x002206C0,"E2020 mwPlyCreate:can't create SJ","OTHER"
0x002206E8,"E201185: can't create SfxHn","OTHER"
0x00220708,"E201212 mwPlyCreate: can't set AddInfSJ","OTHER"
0x00220730,"E3012100: M1V Decode is not support yet.","OTHER"
0x00220760,"E3012101: Buffer format is invalid.","OTHER"
0x00220788,"E2053003: not enough work: sfx_wk","OTHER"
0x002207B0,"E2053004: not enough work: ainfsj_buf","OTHER"
0x002207D8,"E2053005: forgot free.","OTHER"
0x002207F0,"E204161: mwPlyGetHdrInf(): NULL pointer","OTHER"
0x00220818,"E204162: mwPlyGetHdrInf(): bufsize error","OTHER"
0x00220848,"E2053001 MWSFD_Malloc: cnt over.","OTHER"
0x00220870,"E1122629: mwPlySetFrmSync: handle is invalid.","OTHER"
0x002208A0,"E2010801: mwPlyGetFrmSync: handle is invalid.","OTHER"
0x002208D0,"E1122614: mwPlyGetCurFrm: handle is invalid.","OTHER"
0x00220900,"E201301: MWSFD: GetFps failed.","OTHER"
0x00220920,"mwl_convPtypeFromSFD : Invalid Ptype","OTHER"
0x00220948,"E301271: mwsffrm_DecideFrmType() : Invalid Pstruct","OTHER"
0x00220980,"mwl_convPtypeToSFD : Invalid Ptype","OTHER"
0x002209A8,"E1122615: mwPlyRelCurFrm: handle is invalid.","OTHER"
0x002209D8,"E1122618: mwPlyIsNextFrmReady: handle is invalid.","OTHER"
0x00220A10,"E202231: mwPlyGetNumSkipDisp: handle is invalid.","OTHER"
0x00220A48,"
MWSFD/PS2EE Ver.2.88 Build:Jul 29 2003 15:13:55
","OTHER"
0x00220A7A,"Append: GCC2096 SCE2800
","OTHER"
0x00220AE8,"E1122611 mwPlyInitSfdFx: iprm is NULL.","OTHER"
0x00220B10,"E2005 mwPlyInitSfdFx: can't init GSC","OTHER"
0x00220B38,"ERR20010421A : mwPlyInitSfdFx","OTHER"
0x00220B58,"1.862","OTHER"
0x00220B60,"E011081 mwPlySfdInit: Not compatible SFD Version.","OTHER"
0x00220B98,"DATA ERROR(%08X)","OTHER"
0x00220BB0,"DEC ERROR(%08X): ","OTHER"
0x00220BC8,"SFD ERROR(%08X): width, height of cprm is short.","OTHER"
0x00220C00,"SFD ERROR(%08X): Picture data size is large. Please increase MAXBPS of creation parameter.","OTHER"
0x00220C60,"SFD ERROR(%08X)","OTHER"
0x00220C70,"E20010703F mwPlySfdStandby: ","OTHER"
0x00220C90,"E20010703G mwPlySfdStart: ","OTHER"
0x00220CB0,"E10821A : Invalid value of SFD_GetPaStat : %d","OTHER"
0x00220CE0,"E0203263: mw_sfd_start_ex: RESET failed.","OTHER"
0x00220D10,"E201213 mw_sfd_start_ex: can't set AddInfSJ","OTHER"
0x00220D40,"E1122601: mwPlyStartFname: handle is invalid.","OTHER"
0x00220D70,"E10915C: mwPlyStartFname: fname is NULL.","OTHER"
0x00220DA0,"E1122610 mwSfdStartMem: handle is invalid.","OTHER"
0x00220DD0,"E1122609 mwSfdStartSj: handle is invalid.","OTHER"
0x00220E00,"E2003 mwSfdStop:can't stop SFD","OTHER"
0x00220E20,"E1122602 mwSfdStop: handle is invalid.","OTHER"
0x00220E48,"E1122604 mwSfdPause; handle is invalid.","OTHER"
0x00220E70,"E2007 mwSfdPause; can't pause (%s)","OTHER"
0x00220EA8,"E1122638: mwPlyStartAfs: handle is invalid.","OTHER"
0x00220EDF,"?E211121: filename is longer.","OTHER"
0x00220F00,"E211151: ADXF_GetFnameRangeEx() faild.","OTHER"
0x00220F28,"E1122617 mwPlySetAudioSw: handle is invalid.","OTHER"
0x00220F58,"E1122640: mwPlyGetSfdHn: handle is invalid.","OTHER"
0x00220F88,"E1122639: mwPlyGetAdxtHn: handle is invalid.","OTHER"
0x00220FB8,"E202232: mwPlyGetNumDropFrm: handle is invalid.","OTHER"
0x00220FE8,"E1122619: mwPlyGetNumSkipDec: handle is invalid.","OTHER"
0x00221020,"E1122628: mwPlySetBpicSkip: handle is invalid.","OTHER"
0x00221050,"E1122616 mwPlySetAudioCh: handle is invalid.","OTHER"
0x00221080,"E10911A mwPlySetAudioCh: Invalid ch no.","OTHER"
0x002210A8,"E2080801 mwPlyGetNumAudioCh: handle is invalid.","OTHER"
0x002210D8,"E2080601 mwPlySetVideoCh: handle is invalid.","OTHER"
0x00221108,"E2080602 mwPlySetVideoCh: Invalid ch no.","OTHER"
0x00221138,"E2080802 mwPlyGetNumVideoCh: handle is invalid.","OTHER"
0x00221168,"E1122625: mwPlySetLimitTime: handle is invalid.","OTHER"
0x00221198,"W2004 mwSfdGetStat: handle is invalid","OTHER"
0x002211C0,"E1122626: mwPlySetSyncMode: handle is invalid.","OTHER"
0x002211F0,"E2010802: mwPlyGetSyncMode: handle is invalid.","OTHER"
0x00221220,"E2010803: mwPlyGetSyncMode: mode is invalid.","OTHER"
0x00221250,"E1122621: mwPlyGetNumDecPool: handle is invalid.","OTHER"
0x00221288,"E1121601 mwPlyGetNumDecPool","OTHER"
0x002212A8,"E1122620: mwPlyGetNumTotalDec: handle is invalid.","OTHER"
0x002212E0,"E1122603 mwSfdGetTime; handle is invalid.","OTHER"
0x00221310,"E2006 mwSfdGetTime; can't get time","OTHER"
0x00221338,"E1122605 mwSfdSetOutVol: handle is invalid.","OTHER"
0x00221368,"E1122606 mwSfdGetOutVol: handle is invalid.","OTHER"
0x00221398,"E1122607 mwSfdSetOutPan: handle is invalid.","OTHER"
0x002213C8,"E1122608 mwSfdGetOutPan: handle is invalid.","OTHER"
0x002213F8,"E1122623: mwPlyGetNumSkipEmptyB: handle is invalid.","OTHER"
0x00221430,"E1122627: mwPlySetEmptyBpicSkip: handle is invalid.","OTHER"
0x00221468,"E1122624: mwPlyGetInputSj: handle is invalid.","OTHER"
0x00221498,"E202191: mwPlyGetPlyInf: handle is invalid.","OTHER"
0x002214C8,"E302251: mwPlySetSpeed: handle is invalid.","OTHER"
0x002214F8,"E211051: mwPlySetFloatSpeed: handle is invalid.","OTHER"
0x00221528,"E201184 : MwsfdBufFmt value is invalid.","OTHER"
0x00221550,"E301272 : picture_structure is invalid.","OTHER"
0x00221578,"E301273 : chroma_format is invalid.","OTHER"
0x002215A0,"E301274 : chromapos is invalid.","OTHER"
0x002215C0,"E201195: mwPlyFxCnvFrmARGB8888: handle is invalid.","OTHER"
0x002215F8,"E201196: mwPlyFxCnvFrmARGB8888: getfrm is failed.","OTHER"
0x00221630,"E201197: mwPlyFxCnvFrmYUV422: handle is invalid.","OTHER"
0x00221668,"E201198: mwPlyFxCnvFrmYUV422: getfrm is failed.","OTHER"
0x00221698,"E201199: mwPlyFxCnvFrmYUV422: handle is invalid.","OTHER"
0x002216D0,"E2011910: mwPlyFxCnvFrmYUV422: getfrm is failed.","OTHER"
0x00221708,"E212176: mwPlyFxCnvFrmMbARGB8888: handle is invalid.","OTHER"
0x00221740,"E212177: mwPlyFxCnvFrmMbARGB8888: getfrm is failed.","OTHER"
0x00221778,"E301284: mwPlyFxCnvFrmRGB888: handle is invalid.","OTHER"
0x002217B0,"E301285: mwPlyFxCnvFrmRGB888: getfrm is failed.","OTHER"
0x002217E0,"E2011911: mwPlyFxCnvFrmZ16: handle is invalid.","OTHER"
0x00221810,"E2011912: mwPlyFxCnvFrmZ16: getfrm is failed.","OTHER"
0x00221840,"E2011913: mwPlyFxCnvFrmZ32: handle is invalid.","OTHER"
0x00221870,"E2011914: mwPlyFxCnvFrmZ32: getfrm is failed.","OTHER"
0x002218A0,"E201214: mwPlyFxSetCompoMode: handle is invalid.","OTHER"
0x002218D8,"E204011: mwPlyFxSetCompoMode: COMPO_Z needs setting in MWPLY Creation.","OTHER"
0x00221920,"E204012: mwPlyFxSetCompoMode: COMPO_AUTO needs setting in MWPLY Creation.","OTHER"
0x00221970,"E2011915: mwPlyFxGetCompoMode: handle is invalid.","OTHER"
0x002219A8,"E307092: mwPlyFxGetOutBufPitchHeight: handle is invalid.","OTHER"
0x002219E8,"E306091: MWSFSFX_SetOutBufSize: handle is invalid.","OTHER"
0x00221A20,"E2011918: mwPlyFxSetOutZscale: handle is invalid.","OTHER"
0x00221A58,"E2011919: mwPlyFxGetOutZscale: handle is invalid.","OTHER"
0x00221A90,"E2011920: mwPlyFxSetOutZoffset: handle is invalid.","OTHER"
0x00221AC8,"E2011921: mwPlyFxGetOutZoffset: handle is invalid.","OTHER"
0x00221B00,"E201211 mwPlyCreate: can't create AddInfSJ","OTHER"
0x00221B30,"CRITAGS","OTHER"
0x00221B38,"CRITAGE","OTHER"
0x00221B40,"W2121001 : mwPlyAttachAddInfBuf(): bufsize is short.","OTHER"
0x00221B78,"SFXINFS","OTHER"
0x00221B80,"SFXINFE","OTHER"
0x00221B88,"E202283: MWSFD_MakeTblZ16: handle is invalid.","OTHER"
0x00221BB8,"E202284: MWSFD_MakeTblZ16: getfrm is failed.","OTHER"
0x00221BE8,"E202285: MWSFD_MakeTblZ32: handle is invalid.","OTHER"
0x00221C18,"E202286: MWSFD_MakeTblZ32: getfrm is failed.","OTHER"
0x00221C48,"E306165: MWSFD_CnvFrmClipARGB8888: handle is invalid.","OTHER"
0x00221C80,"E306166: MWSFD_CnvFrmClipARGB8888: getfrm is failed.","OTHER"
0x00221CB8,"E306167: MWSFD_CnvFrmClipYUV422: handle is invalid.","OTHER"
0x00221CF0,"E306168: MWSFD_CnvFrmClipYUV422: getfrm is failed.","OTHER"
0x00221D28,"E304162: MWSFD_GetMaxAlpha: handle is invalid.","OTHER"
0x00221D58,"E304161: MWSFD_GetMaxAlpha: handle is invalid.","OTHER"
0x00221D88,"E1122633: mwPlyEntryFname: handle is invalid.","OTHER"
0x00221DB8,"E10915B: mwPlyEntryFname: fname is NULL.","OTHER"
0x00221DE8,"E204021: mwPlyEntryFname: Can't entry file'%s'","OTHER"
0x00221E18,"E1122634: mwPlyStartSeamless: handle is invalid.","OTHER"
0x00221E50,"E1122641: mwPlySetLpFlg: handle is invalid.","OTHER"
0x00221E80,"E1122630: mwPlyStartFnameLp: handle is invalid.","OTHER"
0x00221EB0,"E10915A: mwPlyStartFnameLp: fname is NULL.","OTHER"
0x00221EE0,"E1122631: mwPlyReleaseLp: handle is invalid.","OTHER"
0x00221F10,"E1122635: mwPlyReleaseSeamless: handle is invalid.","OTHER"
0x00221F48,"E1122636: mwPlyEntryAfs: handle is invalid.","OTHER"
0x00221F78,"E008311 mwPlyEntryAfs: can't entry pid=%d fid=%d","OTHER"
0x00221FB0,"E1122632: mwPlyStartAfsLp: handle is invalid.","OTHER"
0x00221FE0,"E1122637: mwPlyGetSlFname: handle is invalid.","OTHER"
0x00222010,"E10821B : Invalid value of stm_no : %d","OTHER"
0x00222038,"E1122642: mwPlyLinkStm: handle is invalid.","OTHER"
0x00222068,"E99072101 mwPlyLinkStm: can't link stream","OTHER"
0x00222098,"E303111: MWSST_Create: worksize is short.","OTHER"
0x002220C8,"E303112: MWSST_Create: can't create SJ.","OTHER"
0x002220F0,"E303112: MWSST_Create: can't create corehn.","OTHER"
0x00222120,"E99072103 mwPlyStartXX: can't link stream","OTHER"
0x00222150,"E211141 MWSTM_ReqStart: can't start '%s'","OTHER"
0x00222180,"E99072102 mwlSfdExecDecSvrPlaying: can't term","OTHER"
0x002221C8,"E1071901 mwPlyExecSvrHndl: NULL handle.","OTHER"
0x002221F0,"E2011101: MWSFSVR_IsSvrBdrHndl: handle is invalid.","OTHER"
0x00222278,"(c)CRI","OTHER"
0x00222410,"
CRI SFD/PS2EE Ver.1.862 Build:Jul 29 2003 15:13:35
","OTHER"
0x00222445,"Append: GCC2096 SCE2800
","OTHER"
0x002227E0,"tst, help_time_sec, help_time_msec, help_time_64, help_time, mt_max, master_time, out_time,  mt_ot, mtmax_ot,  diff_l_max, diff_l_min, diff_a_max, tst->diff_a_min, pastat, adjmode, resethist, excesserr, adj_limit, adj_front, adj_rear,  movave_1st, movave_2nd,  adxt_stat 

","OTHER"
0x002228F8,"%08X, %d, %d, %08X%08X, %d, %d, %d, %d,   %d, %d,   %d, %d, %d, %d,   %d, %d,   %d, %d, %d, %d, %d,   %d, %d,   %d 
","OTHER"
0x002229F0," SFH Version 1.15SFH_VER_DATE","OTHER"
0x00222A10,"Copyright (c) 1999-2003 CRI-MW","OTHER"
0x00222A30,"
CRI SFH/PS2EE Ver.1.15 Build:Jul 29 2003 15:13:47
","OTHER"
0x00222A68,"SofdecStream            ","OTHER"
0x00222AB0,"COMPO","OTHER"
0x00222AB8,"E201181: SFX_CnvFrmArgb8888 : frmfmt is not support.","OTHER"
0x00222AF0,"E201182: CnvToArgb8888 : compo is not support.","OTHER"
0x00222B20,"E201312: sfxcnv_IsCnvUpHalf : compo is invalid.","OTHER"
0x00222B50,"E212172: SFX_CnvFrmMbARGB8888 : frmfmt is not support.","OTHER"
0x00222B88,"E212173: sfxcnv_CnvFrmYcc420mbToArgb8888mb() : compo is not support.","OTHER"
0x00222BD0,"E212182: CnvToArgb8888mb : compo is not support.","OTHER"
0x00222C08,"E201183: SFX_CnvFrmYUV422 : frmfmt is not support.","OTHER"
0x00222C40,"E201182: CnvToYuv422 : compo is not support.","OTHER"
0x00222C70,"E201193: SFX_CnvFrmY84C44 : frmfmt is not support.","OTHER"
0x00222CA8,"E201192: CnvToY84C44 : compo is not support.","OTHER"
0x00222CD8,"E201315: sfxcnv_CnvFrmZcmn : zclip is not set.","OTHER"
0x00222D08,"E201191: SFX_CnvFrmZcmn : frmfmt is not support.","OTHER"
0x00222D40,"E201313: sfxcnv_CnvZbitToCft : zbit is invalid.","OTHER"
0x00222D70,"E201311: sfxcnv_MakeTable : compo is not support.","OTHER"
0x00222F48,"E202282: SFX_MakeTblZ16 : zclip is not set.","OTHER"
0x00222F78,"E202281: SFX_MakeTblZ32 : zclip is not set.","OTHER"
0x00222FA8,"E301281: SFX_CnvFrmRgb888 : frmfmt is not support.","OTHER"
0x00222FE0,"E301282: CnvToRgb888 : compo is not support.","OTHER"
0x00223010,"
CRI SFX/PS2EE Ver.1.30 Build:Jul 29 2003 15:13:54
","OTHER"
0x00223048,"E201194: sfx_InitHn: work size is short.","OTHER"
0x00223078,"E201281: SfxZHn: can't create.","OTHER"
0x00223098,"E202011: SfxAHn: can't create.","OTHER"
0x002230C0,"SFXINFE","OTHER"
0x002230C8,"ZMHDR","OTHER"
0x002230D0,"SFXINFE","OTHER"
0x002230D8,"ZMVFRM","OTHER"
0x002230E0,"ZMFSIZE","OTHER"
0x002230F0,"ZMFDATA","OTHER"
0x002230F8,"%x %x %x","OTHER"
0x00223117,"AE201314: SFXZ_SetZclip : zclip is invalid.","OTHER"
0x00223148,"
CRI SUD/PS2EE Ver.0.03 Build:Jul 29 2003 15:13:53
","OTHER"
0x00223180,"<SUDPS_>","OTHER"
0x00223190,"<%06X>","OTHER"
0x00223220,"libpad2: buffer addr is not 64 byte align. %08x
","OTHER"
0x00223258,"ERROR","OTHER"
0x00223268,"STABLE","OTHER"
0x00223270,"NOLINK","OTHER"
0x00223280,"libmc2: TerminateTread faild
","OTHER"
0x00223450,"Sony PS2 Memory Card Format","OTHER"
0x00223470," 1.2.0.0","OTHER"
0x00223480,"libmc2: Fatal Error [%08x]
","OTHER"
0x002234A8,"** PANIC!
","OTHER"
0x002234B8,"SendDataHoge
","OTHER"
0x002234C8,"libmc2: Invalid data length (over 8192)
","OTHER"
0x002234F8,"libdbc: bind failed
","OTHER"
0x00223510,"libdbc: Module version mismatch ","OTHER"
0x00223538,"[libdbc.a = %d.%d, dbcman.irx = %d.%d]
","OTHER"
0x00223560,"libdbc: SifDmaAddr %08x
","OTHER"
0x00223580,"sceDbcSetWorkAddr: rpc error
","OTHER"
0x002235A0,"sceDbcCreateSocket: rpc error
","OTHER"
0x002235C0,"sceDbcDeleteSocket: rpc error
","OTHER"
0x002235E0,"sceDbcGetDepNumber: rpc error
","OTHER"
0x00223600,"sceDbcInitSocket: rpc error
","OTHER"
0x00223620,"sceDbcResetSocket: rpc error
","OTHER"
0x00223640,"sceDbcGetDeviceStatus: rpc error
","OTHER"
0x00223668,"sceDbcSRData: rpc error
","OTHER"
0x00223688,"sceDbcSendData: rpc error
","OTHER"
0x002236A8,"libdbc: SendData2 data length too long [%d]
","OTHER"
0x002236D8,"dbcman : SendData2 BUSY
","OTHER"
0x002236F8,"sceDbcSendData2: rpc error
","OTHER"
0x00223718,"libdbc: SendData3 data length too long
","OTHER"
0x00223740,"dbcman : SendData3 BUSY
","OTHER"
0x00223760,"sceDbcReceiveData: rpc error
","OTHER"
0x00223800,"A = %x B = %x, %x @flPS2ConvClayData","OTHER"
0x002238D0,"Can't load module %s","OTHER"
0x002238E8,"cdrom0:","OTHER"
0x00223980,"Not supported width...%d @flPS2GetTextureInfoFromContext","OTHER"
0x002239C0,"Not supported height...%d @flPS2GetTextureInfoFromContext","OTHER"
0x00223A00,"Supported only 1 palette. Unallocatable. @flCreatePaletteHandle","OTHER"
0x00223A40,"Not supported texture bit depth @flCreatePaletteHandle","OTHER"
0x00223A80,"Not supported texture bit depth @flPS2ConvertTextureFromContext","OTHER"
0x00223AC0,"acrout.txt","OTHER"
0x00223AD0,"Debug Message Output for PS2\r
","OTHER"
0x00223AF0,"This is not BMP image. @plBMPSetContextFromImage","OTHER"
0x00223B30,"Not support except 24bit. @plCreateContextFromBMPImage","OTHER"
0x00223B70,"This is not BMP image. @plCreateContextFromBMPImage","OTHER"
0x00223BB0,"SDR: SdrDelayThread: Error: SetAlarm faild.
","OTHER"
0x00223BE0,"SDR: SdrInit: Error: TSNDDRV_DEV: sceSifBindRpc faild.
","OTHER"
0x00223C20,"SDR: SdrInit: Error: TSNDGET_DEV: sceSifBindRpc faild.
","OTHER"
0x00223C60,"SDR: SdrInit: Error: SmId_send faild.
","OTHER"
0x00223C90,"SDR: SdrInit: Error: SmId_get faild.
","OTHER"
0x00223CC0,"Connected to TamsoftSoundDriver: Version %d.%d (C)Tamsoft
","OTHER"
0x00223D00,"SDR: SdrSeReq: Warning: sndque overflow!
","OTHER"
0x00223D30,"SDR: SdrSeCancel: Warning: sndque overflow!
","OTHER"
0x00223D60,"SDR: SdrSeChg: Warning: sndque overflow!
","OTHER"
0x00223D90,"SDR: SdrSeMasterVol: Warning: sndque overflow!
","OTHER"
0x00223DC0,"SDR: SdrMasterVol: Warning: sndque overflow!
","OTHER"
0x00223DF0,"SDR: SdrDmaLoadReq: Error: tbl_idx over.
","OTHER"
0x00223E20,"SDR: SdrDmaLoadReq: Error: Dma address invalid. (use 16byte alignment)
","OTHER"
0x00223E70,"SDR: SdrDmaLoadReq: Error: Dma size over.
","OTHER"
0x00223EA0,"SDR: SdrDmaLoadReq: Warning: sndque overflow!
","OTHER"
0x00223ED0,"SDR: SdrPortClr: Warning: sndque overflow!
","OTHER"
0x00223F00,"SDR: SdrAllStop: Warning: sndque overflow!
","OTHER"
0x00223F30,"SDR: SdrAllMute: Warning: sndque overflow!
","OTHER"
0x00223F60,"SDR: SdrSetOutputMode: Warning: sndque overflow!
","OTHER"
0x00223FA0,"SDR: SdrSetRev: Error: core invalid.
","OTHER"
0x00223FD0,"SDR: SdrSetRev: Error: mode invalid.
","OTHER"
0x00224000,"SDR: SdrSetRev: Warning: sndque overflow!
","OTHER"
0x00224030,"SDR: SdrSendReq: Caution: sbuff overflow.
     I carry forward the request to next time.
","OTHER"
0x00224090,"SDR: SdrSendReq: Error: Rpc faild.
","OTHER"
0x002240C0,"SDR: SdrGetStateSend: Error: Rpc faild.
","OTHER"
0x002240F0,"SDR: snddrv.c: makebuff8: Error: Length over
","OTHER"
0x00224120,"SDR: snddrv.c: makebuff: Error: Length over
","OTHER"
0x00224150,"SDR: snddrv.c: makebuff_ext: Error: Length invalid
","OTHER"
0x00224190,"SDR: snddrv.c: sending_req: Error: unknown command
","OTHER"
0x002241D0,"Setup HOST file system.
","OTHER"
0x00224200,"Setup DVD file system.
","OTHER"
0x00224220,"pfs1:\\0flist.dir","OTHER"
0x00224238,"0flist.dir","OTHER"
0x00224248,"%s\\r%03d.dir","OTHER"
0x00224258,"r%03d.dir","OTHER"
0x00224268,"cdrom0:","OTHER"
0x00224280,"PROG\\SUBMAIN.BIN","OTHER"
0x00224298,"PROG\\DEMO.BIN","OTHER"
0x002242A8,"PROG\\GAME.BIN","OTHER"
0x002242B8,"PROG\\NETWK.BIN","OTHER"
0x002242D0,"PROG\\NETDNAS.BIN","OTHER"
0x002242F0,"PROG\\NETHTTP.BIN","OTHER"
0x00224310,"PROG\\EDITOR.BIN","OTHER"
0x00224320,"PROG\\NETAQ.BIN","OTHER"
0x00224330,"PROG\\SINGLE.BIN","OTHER"
0x00224368,"ROMDATA_AFS","OTHER"
0x00224378,"R001_AFS","OTHER"
0x00224388,"R001_H_BIN","OTHER"
0x00224398,"R002_AFS","OTHER"
0x002243A8,"R002_H_BIN","OTHER"
0x002243B8,"R028_AFS","OTHER"
0x002243C8,"R028_H_BIN","OTHER"
0x002243D8,"R035_AFS","OTHER"
